id,total_amount,amount_due,issue_date,due_date,paid_on_date,payer_id
164,8221,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
165,13656,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
166,12508,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
167,275091,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
168,40782,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
169,24868,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
170,80603,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
171,5194,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
172,23205,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
173,159163,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
174,315187,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
175,53029,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
176,6301,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
177,26583,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
178,246571,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
179,17043,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
180,54488,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
181,31930,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
182,41273,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
183,102375,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
184,148718,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
185,176514,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
186,66639,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
187,13257,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
188,178377,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
189,68668,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
190,14549,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
191,69137,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
192,31191,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
193,17554,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
194,52949,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
195,235810,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
196,24776,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
197,30930,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
198,242073,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
199,26718,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
200,15031,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
201,19770,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
202,18716,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
203,10406,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
204,6545,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
205,41592,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
206,6582,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
207,683330,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
208,46486,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
209,83826,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
210,91690,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
211,82150,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
212,10819,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
213,126642,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
214,205097,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
215,51651,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
216,236204,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
217,69782,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
218,52976,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
219,12230,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
220,74185,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
221,1105168,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
222,26562,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
223,42220,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
224,26172,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
225,45558,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
226,7040,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
227,145888,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
228,45252,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
229,5398,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
230,40503,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
231,20533,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
232,18339,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
233,67755,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
234,51640,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
235,100308,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
236,45348,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
237,11827,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
238,23350,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
239,295693,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
240,22960,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
241,11256,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
242,47824,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
243,87268,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
244,48253,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
245,17342,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
246,177430,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
247,11013,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
248,19037,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
249,20227,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
250,140180,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
251,36223,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
252,708098,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
253,53785,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
254,229131,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
255,51397,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
256,210094,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
257,13909,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
258,304902,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
259,11382,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
260,7829,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
261,27555,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
262,73163,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
263,1213124,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
264,33801,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
265,52061,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
266,14244,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
267,4893,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
268,42282,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
269,54094,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
270,21505,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
271,154115,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
272,13809,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
273,196351,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
274,840696,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
275,85986,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
276,172354,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
277,13337,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
278,7122,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
279,107114,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
280,236241,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
281,34853,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
282,6305,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
283,339221,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
284,5885,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
285,639060,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
286,71618,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
287,6208,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
288,11169,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
289,18272,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
290,11167,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
291,134587,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
292,55988,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
293,10617,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
294,111605,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
295,7265,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
296,744998,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
297,16484,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
298,172000,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
299,6147,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
300,34135,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
301,14823,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
302,11744,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
303,57548,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
304,24500,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
305,51919,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
306,188428,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
307,219883,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
308,13550,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
309,12149,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
310,41974,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
311,966089,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
312,20943,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
313,12690,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
314,7760,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
315,20422,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
316,12370,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
317,65124,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
318,6264,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
319,15364,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
320,13728,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,bp1evZYjwarCVSaPPUin
321,237013,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,dYKpFF80TDjNifLt1nsx
322,133181,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,dYKpFF80TDjNifLt1nsx
323,76340,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,dYKpFF80TDjNifLt1nsx
324,191142,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,kMjaBbUxapW8emLfKb0f
325,3275462,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,kMjaBbUxapW8emLfKb0f
326,204961,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,kMjaBbUxapW8emLfKb0f
327,82382,0,2021-11-15 00:00:00.000000 UTC,2022-01-14 00:00:00.000000 UTC,2022-01-18 00:00:00.000000 UTC,kMjaBbUxapW8emLfKb0f
